mal_id,title,title_english,type,episodes,status,score,scored_by,rank,popularity,members,favorites,source,rating,season,year,duration,synopsis,images_url,trailer_url,genres,studios,themes,demographics,aired_from,aired_to
53446,Tondemo Skill de Isekai Hourou Meshi,Campfire Cooking in Another World with My Absurd Skill,TV,12.0,Finished Airing,7.64,170298,1529.0,866,317114,2375,Light novel,PG-13 - Teens 13 or older,winter,2023.0,23 min per ep,"Salaryman Tsuyoshi Mukouda is accidentally summoned as a hero to the Kingdom of Reijseger in another world to help defend against their enemies. Wary of the royal family's true intentions, Mukouda is able to talk his way out of the situation due to his non-combat skill, ""Online Supermarket,"" which is deemed useless.

However, this power proves to be anything but useless. With this ability, Mukouda is able to cheaply purchase food products and utensils from Japan—most of which are considered luxuries in this world. As Mukouda cooks up a storm using his ability, he catches the eye of the fearsome mythical wolf Fel. The legendary beast swiftly negotiates a contract to become Mukouda's familiar, unable to resist the delicious dishes. With Fel by his side, Mukouda travels the world, earning his keep as an adventurer and merchant all the while enjoying delectable meals.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1661/131889.jpg,https://www.youtube-nocookie.com/embed/uLezuU0GL6Q?enablejsapi=1&wmode=opaque&autoplay=1,"Adventure, Comedy, Fantasy, Gourmet",MAPPA,Isekai,,2023-01-11T00:00:00+00:00,2023-03-29T00:00:00+00:00
51916,Dekiru Neko wa Kyou mo Yuuutsu,The Masterful Cat Is Depressed Again Today,TV,13.0,Finished Airing,7.64,48608,1540.0,2023,123165,746,Manga,PG-13 - Teens 13 or older,summer,2023.0,23 min per ep,"The Maine Coon is one of the largest domesticated cat breeds, standing out among other cats for its impressive size and intelligence. But regular salarywoman Saku Fukuzawa has a hard time explaining why her rescued black cat now towers over her. Yukichi is no run-of-the-mill cat; he is a masterful feline who has taken charge of the chores in the Fukuzawa household. While his master rushes to catch the train during the morning rush hour and works late into the night, the giant cat is diligently packing Saku's lunch, cooking her meals, cleaning their home, and buying groceries.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1074/136720.jpg,https://www.youtube-nocookie.com/embed/rUfYngXKqW4?enablejsapi=1&wmode=opaque&autoplay=1,Comedy,GoHands,"Adult Cast, Anthropomorphic",,2023-07-08T00:00:00+00:00,2023-09-30T00:00:00+00:00
51678,Oniichan wa Oshimai!,Onimai: I'm Now Your Sister!,TV,12.0,Finished Airing,7.64,86597,1522.0,1483,181336,2639,Manga,PG-13 - Teens 13 or older,winter,2023.0,23 min per ep,"Self-professed ""home security guard"" Mahiro Oyama has not left his home in years, secluding himself in his room playing erotic visual novels. This depraved lifestyle causes his prodigious sister, Mihari, to worry about his well-being. In hopes of solving this problem, she devises a plan to rehabilitate him back to normalcy.

The first part of Mihari's plan is to concoct a medicine that changes her brother's biological constitution into a bona fide female, much to Mahiro's vehement dismay. Stuck in this predicament, Mahiro has no choice but to live out his life as a cute girl until the effect wears off—if it ever does.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1058/131632.jpg,https://www.youtube-nocookie.com/embed/L0GbDAXQbfs?enablejsapi=1&wmode=opaque&autoplay=1,Comedy,Studio Bind,"CGDCT, Magical Sex Shift, School",Shounen,2023-01-05T00:00:00+00:00,2023-03-23T00:00:00+00:00
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,Natsume’s Book of Friends: Nyanko-Sensei and the First Errand,Special,1.0,Finished Airing,7.64,18874,1521.0,4031,38727,34,Manga,PG-13 - Teens 13 or older,,,22 min,"Madara, nicknamed ""Nyanko-sensei,"" runs into two young children when he gets separated from his temporary owner Takashi Natsume. Unequipped to handle kids, Nyanko-sensei tries to wriggle his way out; but fearing for their safety around the ravenous forest youkai, he decides to escort the siblings to safety. However, even for an all-powerful youkai such as Nyanko-sensei, dealing with the playful and overly curious nature of children can prove to be an exhausting challenge.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/5/51431.jpg,,"Slice of Life, Supernatural",Brain's Base,"Iyashikei, Mythology",Shoujo,2013-12-15T00:00:00+00:00,
15487,Kuroko no Basket NG-shuu,Kuroko's Basketball Specials,Special,9.0,Finished Airing,7.64,34112,1515.0,2921,69502,55,Manga,PG-13 - Teens 13 or older,,,4 min per ep,"Animated bloopers, based on the extra section of the original manga series, included with the BD/DVD series for Kuroko no Basket (both limited and normal editions).",https://cdn.myanimelist.net/images/anime/12/42751.jpg,,"Comedy, Sports",Production I.G,"School, Team Sports",Shounen,2012-07-27T00:00:00+00:00,2013-03-22T00:00:00+00:00
14511,Minami-ke Tadaima,,TV,13.0,Finished Airing,7.64,26454,1519.0,3120,61713,82,Manga,PG-13 - Teens 13 or older,winter,2013.0,24 min per ep,"The everyday lives of the Minami sisters continue. Chiaki, the youngest, continues to call people idiots while worshipping her eldest sister. Kana, the middle, still can't figure out that Fujioka's feelings for her are a crush, not a grudge. Haruka, the eldest, still unknowingly avoids Hosaka's advances to invite her to the volleyball team, and after a long day of excitement, the sisters enjoy sitting at the table at their home.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/7/53133.jpg,https://www.youtube-nocookie.com/embed/N3g8wXCSDpY?enablejsapi=1&wmode=opaque&autoplay=1,Comedy,feel.,"CGDCT, School",Seinen,2013-01-06T00:00:00+00:00,2013-03-31T00:00:00+00:00
36513,Rokuhou-dou Yotsuiro Biyori,Yotsuiro Biyori,TV,12.0,Finished Airing,7.64,13386,1525.0,4108,37133,226,Manga,PG-13 - Teens 13 or older,spring,2018.0,23 min per ep,"Kyousui ""Sui"" Tougoku inherits a traditional Japanese-style cafe called Rokuhoudou from his grandfather, which he manages alongside Gregorio ""Gure"" Valentino, Tokitaka Nagae, and Tsubaki Nakao. Their hospitality par excellence undoubtedly turns any one-time visitor into a regular. Having gone through their own share of trials and tribulations, the staff at this modest cafe do their best to serve their customers—whether it be through tea, sweets, or even helping with the various troubles one may have.

Although most days pass pleasantly, the small world of Sui and his friends takes an unexpected path when their reputation as a cafe flourishes overnight.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1015/90727.jpg,https://www.youtube-nocookie.com/embed/1PhxmoNP9BU?enablejsapi=1&wmode=opaque&autoplay=1,"Gourmet, Slice of Life",Zexcs,"Adult Cast, Iyashikei, Workplace",Seinen,2018-04-11T00:00:00+00:00,2018-06-27T00:00:00+00:00
9510,Mitsudomoe Zouryouchuu!,,TV,8.0,Finished Airing,7.64,27360,1521.0,3546,48813,91,Manga,PG-13 - Teens 13 or older,winter,2011.0,24 min per ep,"Satoshi Yabe has grown accustomed to being class 6-3's homeroom teacher. Since his assignment, the Marui triplets have used countless antics to play around with him. As a result, however, Yabe and the sisters learn more about each other. Continuing their last year in elementary school alongside Yabe, the triplets and their classmates never fail to stir up trouble and play pranks on one another.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/11/71554.jpg,,Comedy,Bridge,"Gag Humor, School",Shounen,2011-01-09T00:00:00+00:00,2011-02-27T00:00:00+00:00
34439,Code Geass: Hangyaku no Lelouch II - Handou,Code Geass: Lelouch of the Rebellion II - Transgression,Movie,1.0,Finished Airing,7.64,31840,1538.0,2649,82010,115,Original,R - 17+ (violence & profanity),,,2 hr 12 min,"Having achieved miraculous victories in a series of battles against the Britannian Army, Lelouch Lamperouge has brought the Black Knights, his paramilitary organization, to a more powerful state than ever before. Nothing seems impossible for him when he utilizes his military strength, intellect, and Geass power of absolute obedience. 

However, obstacles in the face of the uprising never cease, putting Lelouch in a difficult predicament. Most worryingly, Suzaku Kururugi's combat prowess and the appearance of a mysterious child named V.V. threaten to put an end to Lelouch's great rebellion. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/13/89275.jpg,https://www.youtube-nocookie.com/embed/7kEDXB2OZGk?enablejsapi=1&wmode=opaque&autoplay=1,Sci-Fi,Sunrise,"Mecha, Military, School, Super Power",,2018-02-10T00:00:00+00:00,
74,Gakuen Alice,Gakuen Alice,TV,26.0,Finished Airing,7.64,53736,1543.0,2249,105744,1509,Manga,G - All Ages,fall,2004.0,25 min per ep,"Mikan Sakura is a normal 10-year-old girl. Optimistic, energetic, and overall a very sweet child, Mikan is the complete opposite of the aloof, intelligent, and somewhat cold-hearted, Hotaru Imai. Despite their glaring differences, the two girls have been best friends for a very long time. So when Hotaru suddenly transfers to Alice Academy, a prestigious school in the city, her best friend is devastated—especially when she hears of the horrible rumors regarding the academy's harsh treatment of students. Beset with worry, Mikan runs away to see her best friend!

Upon her arrival, Mikan learns of ""Alices,"" individuals gifted with various supernatural abilities, and that the school is an institution built by the government to train and protect them. Discovering that she has her own unique powers, Mikan enrolls in the academy, and, after a lot of trouble, finally reunites with Hotaru.

Gakuen Alice is a heartwarming comedy that follows Mikan and her friends' adventures in the academy, as well as their attempt to uncover the mysteries surrounding the problematic, fire-wielding student Natsume Hyuuga.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/4/18118.jpg,,Comedy,Group TAC,"School, Super Power",Shoujo,2004-10-30T00:00:00+00:00,2005-05-14T00:00:00+00:00
6956,Working!!,Wagnaria!!,TV,13.0,Finished Airing,7.64,212712,1520.0,564,451329,2533,4-koma manga,PG-13 - Teens 13 or older,spring,2010.0,24 min per ep,"Due to his love for small, cute things, Souta Takanashi cannot turn childlike Popura Taneshima down when she recruits him to work for Wagnaria, a family restaurant located in Hokkaido. Takanashi takes particular joy in doting on the older Popura, which only fuels her complex over how young she looks. He also quickly learns he must stay on his toes once he meets the rest of his colleagues, including the katana-wielding floor chief Yachiyo Todoroki, the intimidating head chef Jun Satou, the dangerously well-informed and subtly sadistic sous chef Hiroomi Souma, the adamantly lazy manager Kyouko Shirafuji, and the waitress Mahiru Inami who has a ""painful"" fear of men.

Powered by an eccentric cast, Working!! is a unique workplace comedy that follows the never-dull happenings within the walls of Wagnaria as Takanashi and his co-workers' quirky personalities combine to create non-stop antics, shenanigans, and hilarity.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/75262.jpg,,"Comedy, Romance",A-1 Pictures,"Love Status Quo, Workplace",Seinen,2010-04-04T00:00:00+00:00,2010-06-27T00:00:00+00:00
5494,Konnichiwa Anne: Before Green Gables,Before Green Gables,TV,39.0,Finished Airing,7.64,2641,1516.0,7330,9256,54,Novel,G - All Ages,spring,2009.0,23 min per ep,The story of what happened to Anne Shirley before she was adopted.,https://cdn.myanimelist.net/images/anime/13/54069.jpg,,Drama,Nippon Animation,Historical,,2009-04-05T00:00:00+00:00,2009-12-27T00:00:00+00:00
32863,Ansatsu Kyoushitsu: Kagaijugyou-hen,Assassination Classroom: Extracurricular Lesson,ONA,8.0,Finished Airing,7.64,28428,1536.0,2767,76147,174,Manga,PG-13 - Teens 13 or older,,,5 min per ep,"Shorts of Ansatsu Kyoushitsu 2nd Season which adapt chapters of the manga which are not in the TV series. 

The adapted chapters are 78 (""Takebayashi no Jikan"") and 79 (""Shihaisha no Jikan, Ni Jikanme""), which are published in the ninth manga volume.",https://cdn.myanimelist.net/images/anime/1807/96939.jpg,,"Action, Comedy",Lerche,School,Shounen,2016-03-11T00:00:00+00:00,2016-05-20T00:00:00+00:00
42290,Ling Long: Incarnation Part 2,Ling Cage,ONA,6.0,Finished Airing,7.64,1291,1537.0,10860,3161,22,Original,R - 17+ (violence & profanity),,,33 min per ep,Second half of Ling Long: Incarnation.,https://cdn.myanimelist.net/images/anime/1318/109517.jpg,https://www.youtube-nocookie.com/embed/TBGqnZytPFM?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Drama, Horror, Sci-Fi, Suspense",YHKT Entertainment,,,2020-07-31T00:00:00+00:00,2020-10-09T00:00:00+00:00
42423,Date A Bullet: Nightmare or Queen,,Movie,1.0,Finished Airing,7.64,39437,1538.0,2673,80704,341,Light novel,PG-13 - Teens 13 or older,,,29 min,Second part of the Date A Bullet films.,https://cdn.myanimelist.net/images/anime/1002/108424.jpg,https://www.youtube-nocookie.com/embed/b_LdvOYBoEo?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Fantasy, Sci-Fi",Geek Toys,Isekai,,2020-11-13T00:00:00+00:00,
7305,Meitantei Conan Movie 10: Tantei-tachi no Requiem Recap,Detective Conan Movie 10: Requiem of the Detectives Recap,TV Special,1.0,Finished Airing,7.64,4487,1519.0,6803,11059,4,Manga,PG-13 - Teens 13 or older,,,23 min,A promotional preview summary of the events in Detective Conan Movie 10: Requiem of the Detectives. Aired before the movie.,https://cdn.myanimelist.net/images/anime/2/17584.jpg,,"Adventure, Comedy, Mystery",TMS Entertainment,Detective,Shounen,2006-01-01T00:00:00+00:00,
